Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,relative_humidity,Trange,Year,Month,Week,Day,precip_7D_avg
1,2013-06-11,83,60,71.5,62,67,0.0,78,23,2013,6,24,11,0.061428571428571006
2,2013-06-11,84,60,72.0,61,66,0.24,74,24,2013,6,24,11,0.16571428571428518
1,2013-06-12,86,63,74.5,64,67,0.75,77,23,2013,6,24,12,0.16714285714285673
2,2013-06-12,87,64,75.5,64,67,0.25,75,23,2013,6,24,12,0.20142857142857087
1,2013-06-13,73,58,65.5,54,59,0.0,67,15,2013,6,24,13,0.1457142857142853
2,2013-06-13,72,59,65.5,53,59,0.0,64,13,2013,6,24,13,0.1928571428571423
1,2013-06-14,78,56,67.0,51,57,0.0,56,22,2013,6,24,14,0.1457142857142853
2,2013-06-14,76,57,66.5,50,57,0.0,54,19,2013,6,24,14,0.1928571428571423
1,2013-06-15,80,58,69.0,62,65,0.17,82,22,2013,6,24,15,0.16999999999999957
2,2013-06-15,81,61,71.0,60,64,0.12,74,20,2013,6,24,15,0.20999999999999946
1,2013-06-16,86,69,77.5,62,67,0.0,68,17,2013,6,24,16,0.16857142857142815
2,2013-06-16,83,69,76.0,62,67,0.0,70,14,2013,6,24,16,0.20857142857142802
1,2013-06-17,88,59,73.5,55,63,0.03,58,29,2013,6,25,17,0.1357142857142853
2,2013-06-17,88,62,75.0,56,64,0.1,58,26,2013,6,25,17,0.1014285714285709
1,2013-06-18,71,56,63.5,52,56,0.0,65,15,2013,6,25,18,0.1357142857142853
2,2013-06-18,70,57,63.5,52,57,0.01,65,13,2013,6,25,18,0.06857142857142805
1,2013-06-19,75,53,64.0,46,55,0.0,46,22,2013,6,25,19,0.028571428571428154
2,2013-06-19,75,57,66.0,46,56,0.0,43,18,2013,6,25,19,0.03285714285714233
1,2013-06-20,86,56,71.0,58,64,0.0,69,30,2013,6,25,20,0.028571428571428154
2,2013-06-20,86,62,74.0,57,64,0.0,62,24,2013,6,25,20,0.03285714285714233
1,2013-06-21,82,68,75.0,65,68,0.79,78,14,2013,6,25,21,0.14142857142857101
2,2013-06-21,85,70,77.5,63,67,0.11,70,15,2013,6,25,21,0.048571428571428044
1,2013-06-22,80,67,73.5,67,69,0.04,86,13,2013,6,25,22,0.12285714285714244
2,2013-06-22,83,70,76.5,65,69,0.0,76,13,2013,6,25,22,0.0314285714285709
1,2013-06-23,87,66,76.5,68,71,0.84,82,21,2013,6,25,23,0.24285714285714244
2,2013-06-23,89,69,79.0,66,70,0.0,74,20,2013,6,25,23,0.0314285714285709
1,2013-06-24,89,67,78.0,67,69,0.18,78,22,2013,6,26,24,0.26428571428571385
2,2013-06-24,86,68,77.0,65,69,0.14,75,18,2013,6,26,24,0.037142857142856624
1,2013-06-25,85,67,76.0,69,71,0.03,85,18,2013,6,26,25,0.26857142857142813
2,2013-06-25,87,70,78.5,67,71,0.0,77,17,2013,6,26,25,0.03571428571428519
1,2013-06-26,80,66,73.0,67,68,1.48,86,14,2013,6,26,26,0.47999999999999954
2,2013-06-26,81,68,74.5,65,68,0.19,79,13,2013,6,26,26,0.06285714285714233
1,2013-06-27,90,64,77.0,67,70,0.92,79,26,2013,6,26,27,0.611428571428571
2,2013-06-27,91,66,78.5,65,69,0.59,73,25,2013,6,26,27,0.1471428571428566
1,2013-06-28,83,67,75.0,61,66,0.0,70,16,2013,6,26,28,0.4985714285714281
2,2013-06-28,83,68,75.5,60,65,0.16,67,15,2013,6,26,28,0.15428571428571372
1,2013-06-29,72,64,68.0,59,62,0.0,76,8,2013,6,26,29,0.4928571428571424
2,2013-06-29,72,64,68.0,59,62,0.0,76,8,2013,6,26,29,0.15428571428571372
1,2013-06-30,77,62,69.5,52,59,0.0,55,15,2013,6,26,30,0.3728571428571424
2,2013-06-30,76,64,70.0,52,60,0.0,55,12,2013,6,26,30,0.15428571428571372
1,2013-07-01,75,59,67.0,51,58,0.0,56,16,2013,7,27,1,0.34714285714285664
2,2013-07-01,75,61,68.0,50,58,0.0,52,14,2013,7,27,1,0.13428571428571373
1,2013-07-02,68,60,64.0,52,57,0.0,64,8,2013,7,27,2,0.3428571428571424
2,2013-07-02,68,62,65.0,53,58,0.0,65,6,2013,7,27,2,0.13428571428571373
1,2013-07-03,72,59,65.5,60,62,0.02,85,13,2013,7,27,3,0.13428571428571384
2,2013-07-03,74,62,68.0,60,62,0.07,79,12,2013,7,27,3,0.11714285714285658
1,2013-07-04,83,56,69.5,61,64,0.0,79,27,2013,7,27,4,0.0028571428571423996
2,2013-07-04,83,61,72.0,59,65,0.0,69,22,2013,7,27,4,0.0328571428571423
1,2013-07-05,86,60,73.0,61,66,0.0,73,26,2013,7,27,5,0.0028571428571423996
2,2013-07-05,87,63,75.0,60,66,0.0,67,24,2013,7,27,5,0.009999999999999442
1,2013-07-06,83,65,74.0,65,68,0.0,80,18,2013,7,27,6,0.0028571428571423996
2,2013-07-06,82,71,76.5,63,68,0.0,72,11,2013,7,27,6,0.009999999999999442
1,2013-07-07,88,70,79.0,67,71,0.0,76,18,2013,7,27,7,0.0028571428571423996
2,2013-07-07,89,70,79.5,66,71,0.0,74,19,2013,7,27,7,0.009999999999999442
1,2013-07-08,86,70,78.0,71,74,0.5,86,16,2013,7,28,8,0.07428571428571383
2,2013-07-08,87,71,79.0,70,72,0.84,82,16,2013,7,28,8,0.12999999999999942
1,2013-07-09,85,73,79.0,74,75,0.0,90,12,2013,7,28,9,0.07428571428571383
2,2013-07-09,85,75,80.0,72,75,0.01,85,10,2013,7,28,9,0.13142857142857087
1,2013-07-10,85,66,75.5,65,70,0.0,78,19,2013,7,28,10,0.07142857142857097
2,2013-07-10,87,66,76.5,65,69,0.0,76,21,2013,7,28,10,0.12142857142857087
1,2013-07-11,81,64,72.5,54,62,0.0,57,17,2013,7,28,11,0.07142857142857097
2,2013-07-11,80,63,71.5,52,61,0.0,53,17,2013,7,28,11,0.12142857142857087
1,2013-07-12,83,58,70.5,53,61,0.0,57,25,2013,7,28,12,0.07142857142857097
2,2013-07-12,82,60,71.0,54,62,0.0,59,22,2013,7,28,12,0.12142857142857087
1,2013-07-13,84,62,73.0,59,65,0.0,68,22,2013,7,28,13,0.07142857142857097
2,2013-07-13,83,67,75.0,58,65,0.0,63,16,2013,7,28,13,0.12142857142857087
1,2013-07-14,88,72,80.0,66,71,0.0,73,16,2013,7,28,14,0.07142857142857097
2,2013-07-14,88,73,80.5,66,70,0.0,72,15,2013,7,28,14,0.12142857142857087
1,2013-07-15,89,71,80.0,71,74,0.09,83,18,2013,7,29,15,0.012857142857142392
2,2013-07-15,91,75,83.0,71,74,0.02,78,16,2013,7,29,15,0.004285714285713734
1,2013-07-16,92,73,82.5,72,75,0.0,81,19,2013,7,29,16,0.012857142857142392
2,2013-07-16,93,77,85.0,70,75,0.01,74,16,2013,7,29,16,0.004285714285713734
1,2013-07-17,94,76,85.0,72,76,0.0,78,18,2013,7,29,17,0.012857142857142392
2,2013-07-17,95,77,86.0,70,75,0.0,73,18,2013,7,29,17,0.004285714285713734
1,2013-07-18,95,77,86.0,72,76,0.0,76,18,2013,7,29,18,0.012857142857142392
2,2013-07-18,96,79,87.5,71,76,0.0,73,17,2013,7,29,18,0.004285714285713734
1,2013-07-19,96,71,83.5,70,75,0.58,76,25,2013,7,29,19,0.09571428571428524
2,2013-07-19,97,75,86.0,69,75,0.0,71,22,2013,7,29,19,0.004285714285713734
1,2013-07-20,89,71,80.0,64,69,0.06,69,18,2013,7,29,20,0.1042857142857138
2,2013-07-20,88,72,80.0,63,69,0.01,67,16,2013,7,29,20,0.0057142857142851635
1,2013-07-21,88,68,78.0,65,69,0.01,74,20,2013,7,29,21,0.10571428571428523
2,2013-07-21,89,72,80.5,63,69,0.0,66,17,2013,7,29,21,0.0057142857142851635
1,2013-07-22,87,71,79.0,66,71,0.0,74,16,2013,7,30,22,0.09285714285714239
2,2013-07-22,90,72,81.0,64,70,0.0,68,18,2013,7,30,22,0.002857142857142306
1,2013-07-23,78,63,70.5,60,64,0.03,74,15,2013,7,30,23,0.09714285714285667
2,2013-07-23,80,65,72.5,58,64,0.0,66,15,2013,7,30,23,0.0014285714285708774
1,2013-07-24,72,60,66.0,51,58,0.0,58,12,2013,7,30,24,0.09714285714285667
2,2013-07-24,73,62,67.5,48,57,0.0,47,11,2013,7,30,24,0.0014285714285708774
1,2013-07-25,81,57,69.0,54,61,0.0,61,24,2013,7,30,25,0.09714285714285667
2,2013-07-25,81,58,69.5,52,60,0.0,55,23,2013,7,30,25,0.0014285714285708774
1,2013-07-26,70,62,66.0,61,63,0.39,86,8,2013,7,30,26,0.06999999999999953
2,2013-07-26,74,65,69.5,58,62,0.01,71,9,2013,7,30,26,0.002857142857142306
1,2013-07-27,65,55,60.0,51,56,0.0,69,10,2013,7,30,27,0.061428571428570965
2,2013-07-27,68,57,62.5,49,55,0.0,57,11,2013,7,30,27,0.0014285714285708774
1,2013-07-28,69,54,61.5,50,55,0.0,63,15,2013,7,30,28,0.05999999999999954
2,2013-07-28,71,55,63.0,47,54,0.0,50,16,2013,7,30,28,0.0014285714285708774
1,2013-07-29,76,57,66.5,55,59,0.0,68,19,2013,7,31,29,0.05999999999999954
2,2013-07-29,76,58,67.0,53,59,0.0,62,18,2013,7,31,29,0.0014285714285708774
1,2013-07-30,74,57,65.5,59,62,0.04,82,17,2013,7,31,30,0.06142857142857096
2,2013-07-30,74,61,67.5,56,61,0.0,69,13,2013,7,31,30,0.0014285714285708774
1,2013-07-31,75,62,68.5,64,65,0.5,89,13,2013,7,31,31,0.1328571428571424
2,2013-07-31,75,64,69.5,63,65,0.18,84,11,2013,7,31,31,0.02714285714285659
1,2013-08-01,81,61,71.0,57,62,0.0,66,20,2013,8,31,1,0.1328571428571424
2,2013-08-01,82,61,71.5,54,62,0.0,58,21,2013,8,31,1,0.02714285714285659
1,2013-08-02,84,62,73.0,63,67,0.63,77,22,2013,8,31,2,0.16714285714285668
2,2013-08-02,86,65,75.5,62,66,0.41,71,21,2013,8,31,2,0.08428571428571373
1,2013-08-03,81,64,72.5,55,62,0.0,59,17,2013,8,31,3,0.16714285714285668
2,2013-08-03,79,66,72.5,54,62,0.0,57,13,2013,8,31,3,0.08428571428571373
1,2013-08-04,75,60,67.5,56,61,0.0,69,15,2013,8,31,4,0.16714285714285668
2,2013-08-04,74,60,67.0,55,61,0.0,67,14,2013,8,31,4,0.08428571428571373
1,2013-08-05,75,58,66.5,59,62,0.07,80,17,2013,8,32,5,0.17714285714285669
2,2013-08-05,76,63,69.5,56,61,0.02,66,13,2013,8,32,5,0.08714285714285659
1,2013-08-06,83,67,75.0,68,70,0.04,85,16,2013,8,32,6,0.17714285714285669
2,2013-08-06,85,68,76.5,65,69,0.0,76,17,2013,8,32,6,0.08714285714285659
1,2013-08-07,89,67,78.0,68,71,0.0,80,22,2013,8,32,7,0.10571428571428527
2,2013-08-07,91,70,80.5,67,71,0.01,74,21,2013,8,32,7,0.0628571428571423
1,2013-08-08,78,65,71.5,56,62,0.0,63,13,2013,8,32,8,0.10571428571428527
2,2013-08-08,79,69,74.0,55,62,0.0,57,10,2013,8,32,8,0.0628571428571423
1,2013-08-09,82,59,70.5,60,65,0.0,74,23,2013,8,32,9,0.015714285714285268
2,2013-08-09,84,62,73.0,58,65,0.0,66,22,2013,8,32,9,0.004285714285713734
1,2013-08-10,81,64,72.5,57,59,0.0,64,17,2013,8,32,10,0.015714285714285268
2,2013-08-10,81,68,74.5,55,63,0.0,56,13,2013,8,32,10,0.004285714285713734
1,2013-08-11,81,60,70.5,61,59,0.01,77,21,2013,8,32,11,0.017142857142856696
2,2013-08-11,84,63,73.5,57,64,0.0,62,21,2013,8,32,11,0.004285714285713734
1,2013-08-12,82,67,74.5,65,68,0.27,79,15,2013,8,33,12,0.04571428571428527
2,2013-08-12,85,69,77.0,63,59,0.66,71,16,2013,8,33,12,0.09571428571428517
1,2013-08-13,70,58,64.0,52,58,0.0,64,12,2013,8,33,13,0.03999999999999956
2,2013-08-13,71,62,66.5,50,57,0.0,54,9,2013,8,33,13,0.09571428571428517
1,2013-08-14,72,56,64.0,50,56,0.0,58,16,2013,8,33,14,0.03999999999999956
2,2013-08-14,71,58,64.5,49,56,0.0,54,13,2013,8,33,14,0.09428571428571374
1,2013-08-15,75,55,65.0,53,58,0.0,65,20,2013,8,33,15,0.03999999999999956
2,2013-08-15,74,57,65.5,50,58,0.0,56,17,2013,8,33,15,0.09428571428571374
1,2013-08-16,82,55,68.5,52,60,0.0,57,27,2013,8,33,16,0.03999999999999956
2,2013-08-16,82,58,70.0,51,60,0.0,52,24,2013,8,33,16,0.09428571428571374
1,2013-08-17,81,57,69.0,56,62,0.0,67,24,2013,8,33,17,0.03999999999999956
2,2013-08-17,79,60,69.5,55,62,0.0,63,19,2013,8,33,17,0.09428571428571374
1,2013-08-18,81,59,70.0,57,63,0.0,68,22,2013,8,33,18,0.03857142857142813
2,2013-08-18,81,62,71.5,57,64,0.0,65,19,2013,8,33,18,0.09428571428571374
1,2013-08-19,85,57,71.0,60,65,0.0,74,28,2013,8,34,19,0.0
2,2013-08-19,86,63,74.5,58,65,0.0,63,23,2013,8,34,19,0.0
1,2013-08-20,88,66,77.0,62,68,0.0,69,22,2013,8,34,20,0.0
2,2013-08-20,88,68,78.0,61,67,0.0,65,20,2013,8,34,20,0.0
1,2013-08-21,90,68,79.0,65,70,0.01,72,22,2013,8,34,21,0.0014285714285709845
2,2013-08-21,91,70,80.5,64,70,0.05,68,21,2013,8,34,21,0.007142857142856588
1,2013-08-22,78,68,73.0,67,69,0.23,86,10,2013,8,34,22,0.03428571428571384
2,2013-08-22,78,67,72.5,66,68,0.36,85,11,2013,8,34,22,0.05857142857142801
1,2013-08-23,82,62,72.0,55,63,0.0,60,20,2013,8,34,23,0.03428571428571384
2,2013-08-23,81,64,72.5,55,63,0.0,59,17,2013,8,34,23,0.05857142857142801
1,2013-08-24,86,60,73.0,59,65,0.0,68,26,2013,8,34,24,0.03428571428571384
2,2013-08-24,86,64,75.0,56,64,0.0,58,22,2013,8,34,24,0.05857142857142801
1,2013-08-25,89,65,77.0,62,68,0.0,69,24,2013,8,34,25,0.03428571428571384
2,2013-08-25,89,68,78.5,60,67,0.0,63,21,2013,8,34,25,0.05857142857142801
1,2013-08-26,92,70,81.0,68,72,0.0,76,22,2013,8,35,26,0.03428571428571384
2,2013-08-26,92,70,81.0,66,71,0.0,72,22,2013,8,35,26,0.05857142857142801
1,2013-08-27,96,77,86.5,70,75,0.0,72,19,2013,8,35,27,0.03428571428571384
2,2013-08-27,96,77,86.5,68,74,0.0,69,19,2013,8,35,27,0.05857142857142801
1,2013-08-28,83,71,77.0,69,72,0.0,84,12,2013,8,35,28,0.03285714285714241
2,2013-08-28,83,71,77.0,67,71,0.0,79,12,2013,8,35,28,0.05142857142857087
1,2013-08-29,89,66,77.5,64,69,0.0,72,23,2013,8,35,29,0.0
2,2013-08-29,87,69,78.0,65,69,0.0,74,18,2013,8,35,29,0.0
1,2013-08-30,96,67,81.5,68,72,0.36,75,29,2013,8,35,30,0.051428571428570984
2,2013-08-30,96,69,82.5,67,71,0.47,72,27,2013,8,35,30,0.06714285714285659
1,2013-08-31,78,71,74.5,67,69,0.07,84,7,2013,8,35,31,0.061428571428570986
2,2013-08-31,77,70,73.5,66,68,0.96,83,7,2013,8,35,31,0.20428571428571374
1,2013-09-01,85,65,75.0,67,70,0.14,83,20,2013,9,35,1,0.08142857142857099
2,2013-09-01,84,68,76.0,66,69,0.02,79,16,2013,9,35,1,0.2071428571428566
1,2013-09-02,79,60,69.5,61,64,0.0,79,19,2013,9,36,2,0.08142857142857099
2,2013-09-02,77,62,69.5,60,64,0.0,76,15,2013,9,36,2,0.2071428571428566
1,2013-09-03,77,57,67.0,54,59,0.0,65,20,2013,9,36,3,0.08142857142857099
2,2013-09-03,76,58,67.0,54,60,0.0,65,18,2013,9,36,3,0.2071428571428566
1,2013-09-04,84,59,71.5,57,63,0.0,65,25,2013,9,36,4,0.08142857142857099
2,2013-09-04,84,59,71.5,55,62,0.0,60,25,2013,9,36,4,0.2071428571428566
1,2013-09-05,74,59,66.5,54,60,0.0,66,15,2013,9,36,5,0.08142857142857099
2,2013-09-05,74,65,69.5,53,60,0.0,58,9,2013,9,36,5,0.2071428571428566
1,2013-09-06,86,57,71.5,58,64,0.0,68,29,2013,9,36,6,0.029999999999999565
2,2013-09-06,85,62,73.5,55,63,0.0,58,23,2013,9,36,6,0.13999999999999946
1,2013-09-07,88,65,76.5,62,68,0.01,70,23,2013,9,36,7,0.021428571428570995
2,2013-09-07,87,68,77.5,61,67,0.0,66,19,2013,9,36,7,0.0028571428571423202
1,2013-09-08,77,71,74.0,66,69,0.0,82,6,2013,9,36,8,0.0014285714285709936
2,2013-09-08,78,71,74.5,65,68,0.0,79,7,2013,9,36,8,0.0
1,2013-09-09,94,68,81.0,70,74,0.0,79,26,2013,9,37,9,0.0014285714285709936
2,2013-09-09,94,69,81.5,68,73,0.0,75,25,2013,9,37,9,0.0
1,2013-09-10,95,77,86.0,64,71,0.0,62,18,2013,9,37,10,0.0014285714285709936
2,2013-09-10,96,78,87.0,63,71,0.0,59,18,2013,9,37,10,0.0
1,2013-09-11,91,75,83.0,66,71,0.0,69,16,2013,9,37,11,0.0014285714285709936
2,2013-09-11,92,75,83.5,66,71,0.0,69,17,2013,9,37,11,0.0
1,2013-09-12,82,62,72.0,59,64,0.0,69,20,2013,9,37,12,0.0014285714285709936
2,2013-09-12,83,63,73.0,58,64,0.06,66,20,2013,9,37,12,0.008571428571428034
1,2013-09-13,67,52,59.5,45,52,0.0,49,15,2013,9,37,13,0.0014285714285709936
2,2013-09-13,67,54,60.5,45,53,0.0,47,13,2013,9,37,13,0.008571428571428034
1,2013-09-14,72,47,59.5,43,52,0.0,42,25,2013,9,37,14,0.0
2,2013-09-14,72,51,61.5,41,52,0.0,32,21,2013,9,37,14,0.008571428571428034
1,2013-09-15,62,56,59.0,52,55,0.65,75,6,2013,9,37,15,0.09285714285714243
2,2013-09-15,62,58,60.0,51,55,0.24,69,4,2013,9,37,15,0.042857142857142316
1,2013-09-16,64,51,57.5,47,52,0.0,60,13,2013,9,38,16,0.09285714285714243
2,2013-09-16,64,55,59.5,47,53,0.0,56,9,2013,9,38,16,0.042857142857142316
1,2013-09-17,71,49,60.0,51,56,0.0,69,22,2013,9,38,17,0.09285714285714243
2,2013-09-17,70,53,61.5,49,55,0.0,59,17,2013,9,38,17,0.042857142857142316
1,2013-09-18,81,60,70.5,60,64,0.55,74,21,2013,9,38,18,0.171428571428571
2,2013-09-18,82,62,72.0,58,62,0.51,67,20,2013,9,38,18,0.11571428571428519
1,2013-09-19,84,69,76.5,68,70,0.84,82,15,2013,9,38,19,0.291428571428571
2,2013-09-19,84,70,77.0,66,69,0.0,77,14,2013,9,38,19,0.10714285714285661
1,2013-09-20,76,58,67.0,60,63,0.0,81,18,2013,9,38,20,0.291428571428571
2,2013-09-20,77,59,68.0,59,63,0.02,76,18,2013,9,38,20,0.10999999999999946
1,2013-09-21,67,52,59.5,48,53,0.0,60,15,2013,9,38,21,0.291428571428571
2,2013-09-21,67,51,59.0,46,53,0.0,53,16,2013,9,38,21,0.10999999999999946
1,2013-09-22,67,49,58.0,47,52,0.0,59,18,2013,9,38,22,0.19857142857142815
2,2013-09-22,67,49,58.0,45,51,0.0,51,18,2013,9,38,22,0.07571428571428518
1,2013-09-23,67,46,56.5,48,53,0.0,67,21,2013,9,39,23,0.19857142857142815
2,2013-09-23,67,50,58.5,45,52,0.0,51,17,2013,9,39,23,0.07571428571428518
1,2013-09-24,70,49,59.5,49,54,0.0,63,21,2013,9,39,24,0.19857142857142815
2,2013-09-24,91,52,71.5,48,54,0.0,43,39,2013,9,39,24,0.07571428571428518
1,2013-09-25,70,51,60.5,52,56,0.0,72,19,2013,9,39,25,0.11999999999999957
2,2013-09-25,71,56,63.5,51,56,0.0,62,15,2013,9,39,25,0.0028571428571423202
1,2013-09-26,75,50,62.5,52,58,0.0,67,25,2013,9,39,26,0.0
2,2013-09-26,75,55,65.0,52,58,0.0,62,20,2013,9,39,26,0.0028571428571423202
1,2013-09-27,81,52,66.5,51,57,0.0,57,29,2013,9,39,27,0.0
2,2013-09-27,80,57,68.5,48,57,0.0,46,23,2013,9,39,27,0.0
1,2013-09-28,84,55,69.5,56,62,0.2,66,29,2013,9,39,28,0.028571428571428144
2,2013-09-28,85,58,71.5,54,61,0.02,58,27,2013,9,39,28,0.0028571428571423202
1,2013-09-29,68,51,59.5,49,54,0.18,63,17,2013,9,39,29,0.05428571428571386
2,2013-09-29,84,53,68.5,48,54,0.22,46,31,2013,9,39,29,0.034285714285713746
1,2013-09-30,74,47,60.5,49,55,0.0,61,27,2013,9,40,30,0.05428571428571386
2,2013-09-30,76,50,63.0,47,55,0.0,50,26,2013,9,40,30,0.034285714285713746
1,2013-10-01,79,62,70.5,62,65,0.0,79,17,2013,10,40,1,0.05428571428571386
2,2013-10-01,79,62,70.5,61,64,0.0,77,17,2013,10,40,1,0.034285714285713746
1,2013-10-02,76,62,69.0,50,59,0.0,51,14,2013,10,40,2,0.05428571428571386
2,2013-10-02,77,64,70.5,50,59,0.0,49,13,2013,10,40,2,0.034285714285713746
1,2013-10-03,78,60,69.0,65,67,0.12,90,18,2013,10,40,3,0.071428571428571
2,2013-10-03,78,64,71.0,65,67,0.8,86,14,2013,10,40,3,0.14857142857142805
1,2013-10-04,74,65,69.5,65,66,0.0,89,9,2013,10,40,4,0.071428571428571
2,2013-10-04,76,66,71.0,64,66,0.0,83,10,2013,10,40,4,0.14857142857142805
1,2013-10-05,80,61,70.5,66,68,0.82,89,19,2013,10,40,5,0.15999999999999956
2,2013-10-05,81,65,73.0,66,68,0.68,84,16,2013,10,40,5,0.2428571428571423
1,2013-10-06,64,45,54.5,44,49,0.09,55,19,2013,10,40,6,0.14714285714285674
2,2013-10-06,76,48,62.0,44,50,0.06,42,28,2013,10,40,6,0.21999999999999947
1,2013-10-07,68,45,56.5,45,50,0.0,54,23,2013,10,41,7,0.14714285714285674
2,2013-10-07,67,45,56.0,44,50,0.0,51,22,2013,10,41,7,0.21999999999999947
1,2013-10-08,75,43,59.0,48,53,0.0,61,32,2013,10,41,8,0.14714285714285674
2,2013-10-08,76,49,62.5,46,53,0.0,48,27,2013,10,41,8,0.21999999999999947
1,2013-10-09,71,48,59.5,47,53,0.0,56,23,2013,10,41,9,0.14714285714285674
2,2013-10-09,70,52,61.0,47,53,0.0,53,18,2013,10,41,9,0.21999999999999947
1,2013-10-10,74,46,60.0,50,55,0.0,66,28,2013,10,41,10,0.1299999999999996
2,2013-10-10,75,51,63.0,49,55,0.0,57,24,2013,10,41,10,0.10571428571428518
1,2013-10-11,76,51,63.5,51,56,0.0,62,25,2013,10,41,11,0.1299999999999996
2,2013-10-11,77,56,66.5,48,56,0.0,48,21,2013,10,41,11,0.10571428571428518
1,2013-10-12,73,46,59.5,54,57,0.12,81,27,2013,10,41,12,0.0299999999999996
2,2013-10-12,73,53,63.0,52,57,0.01,66,20,2013,10,41,12,0.009999999999999454
1,2013-10-13,64,44,54.0,41,48,0.0,42,20,2013,10,41,13,0.01714285714285674
2,2013-10-13,65,46,55.5,40,48,0.0,35,19,2013,10,41,13,0.0014285714285708826
1,2013-10-14,62,42,52.0,44,49,0.0,61,20,2013,10,42,14,0.01714285714285674
2,2013-10-14,62,45,53.5,43,49,0.0,52,17,2013,10,42,14,0.0014285714285708826
1,2013-10-15,64,49,56.5,51,54,0.07,79,15,2013,10,42,15,0.027142857142856743
2,2013-10-15,65,51,58.0,50,54,0.09,70,14,2013,10,42,15,0.014285714285713739
1,2013-10-16,54,47,50.5,45,48,0.0,71,7,2013,10,42,16,0.027142857142856743
2,2013-10-16,54,47,50.5,43,47,0.0,60,7,2013,10,42,16,0.014285714285713739
1,2013-10-17,53,40,46.5,44,46,0.29,83,13,2013,10,42,17,0.06857142857142817
2,2013-10-17,54,44,49.0,43,47,0.17,66,10,2013,10,42,17,0.03857142857142803
1,2013-10-18,50,39,44.5,40,43,0.0,65,11,2013,10,42,18,0.06857142857142817
2,2013-10-18,50,42,46.0,39,43,0.0,51,8,2013,10,42,18,0.03857142857142803
1,2013-10-19,54,42,48.0,37,42,0.01,32,12,2013,10,42,19,0.05285714285714246
2,2013-10-19,54,43,48.5,36,43,0.01,25,11,2013,10,42,19,0.03857142857142803
1,2013-10-20,61,36,48.5,42,46,0.01,62,25,2013,10,42,20,0.05428571428571389
2,2013-10-20,65,41,53.0,41,47,0.02,44,24,2013,10,42,20,0.041428571428570884
1,2013-10-21,55,33,44.0,31,38,0.0,-9,22,2013,10,43,21,0.05428571428571389
2,2013-10-21,55,36,45.5,32,40,0.03,0,19,2013,10,43,21,0.045714285714285166
1,2013-10-22,42,29,35.5,31,34,0.0,-29,13,2013,10,43,22,0.04428571428571389
2,2013-10-22,41,31,36.0,31,35,0.03,-25,10,2013,10,43,22,0.0371428571428566
1,2013-10-23,46,32,39.0,27,34,0.0,-73,14,2013,10,43,23,0.04428571428571389
2,2013-10-23,46,32,39.0,27,34,0.0,-73,14,2013,10,43,23,0.0371428571428566
1,2013-10-24,44,31,37.5,25,33,0.0,-131,13,2013,10,43,24,0.0028571428571424634
2,2013-10-24,44,34,39.0,25,34,0.0,-103,10,2013,10,43,24,0.012857142857142317
1,2013-10-25,51,29,40.0,26,35,0.0,-77,22,2013,10,43,25,0.0028571428571424634
2,2013-10-25,51,29,40.0,26,36,0.0,-77,22,2013,10,43,25,0.012857142857142317
1,2013-10-26,55,37,46.0,29,39,0.0,-22,18,2013,10,43,26,0.0014285714285710346
2,2013-10-26,55,38,46.5,29,39,0.0,-22,17,2013,10,43,26,0.011428571428570889
1,2013-10-27,54,29,41.5,29,37,0.0,-33,25,2013,10,43,27,0.0
2,2013-10-27,55,32,43.5,29,38,0.0,-27,23,2013,10,43,27,0.008571428571428032
1,2013-10-28,53,35,44.0,37,41,0.0,42,18,2013,10,44,28,0.0
2,2013-10-28,54,36,45.0,38,42,0.0,47,18,2013,10,44,28,0.004285714285713746
1,2013-10-29,57,42,49.5,40,45,0.0,47,15,2013,10,44,29,0.0
2,2013-10-29,57,43,50.0,39,45,0.0,40,14,2013,10,44,29,0.0
1,2013-10-30,63,43,53.0,52,53,0.55,95,20,2013,10,44,30,0.07857142857142818
2,2013-10-30,64,47,55.5,52,53,1.16,86,17,2013,10,44,30,0.16571428571428518
1,2013-10-31,64,46,55.0,56,57,1.04,104,18,2013,10,44,31,0.22714285714285673
2,2013-10-31,65,47,56.0,56,57,2.03,100,18,2013,10,44,31,0.45571428571428513
1,2014-05-01,49,42,45.5,38,42,0.09,45,7,2014,5,18,1,0.2399999999999996
2,2014-05-01,50,43,46.5,42,44,0.09,70,7,2014,5,18,1,0.468571428571428
1,2014-05-02,53,46,49.5,39,45,0.0,41,7,2014,5,18,2,0.2399999999999996
2,2014-05-02,80,47,63.5,43,47,0.04,37,33,2014,5,18,2,0.4742857142857137
1,2014-05-03,67,46,56.5,37,48,0.0,21,21,2014,5,18,3,0.2399999999999996
2,2014-05-03,68,49,58.5,39,49,0.0,28,19,2014,5,18,3,0.4742857142857137
1,2014-05-04,58,44,51.0,29,41,0.0,-17,14,2014,5,18,4,0.2399999999999996
2,2014-05-04,61,47,54.0,31,43,0.0,-5,14,2014,5,18,4,0.4742857142857137
1,2014-05-05,55,43,49.0,34,42,0.05,12,12,2014,5,19,5,0.24714285714285675
2,2014-05-05,59,45,52.0,36,44,0.01,21,14,2014,5,19,5,0.4757142857142851
1,2014-05-06,63,41,52.0,34,45,0.0,10,22,2014,5,19,6,0.16857142857142818
